FIGHTER_ID,FIRST,LAST,NICKNAME,URL
f626aa1c85f8af03,Josh,Smith,,http://ufcstats.com/fighter-details/f626aa1c85f8af03
e955046551f8c7dd,David,Smith,,http://ufcstats.com/fighter-details/e955046551f8c7dd
754968e325d6f60d,Adam,Smith,,http://ufcstats.com/fighter-details/754968e325d6f60d
ffee353f55e3aa2c,Dillon,Smith,,http://ufcstats.com/fighter-details/ffee353f55e3aa2c
f797f0c57a83353e,Trevor,Smith,Hot Sauce,http://ufcstats.com/fighter-details/f797f0c57a83353e
d4c9dcd330403612,Anthony,Smith,Lionheart,http://ufcstats.com/fighter-details/d4c9dcd330403612
2e25c1d983c26311,Colton,Smith,,http://ufcstats.com/fighter-details/2e25c1d983c26311
54ed8dc6f8c31207,Gilbert,Smith,,http://ufcstats.com/fighter-details/54ed8dc6f8c31207
76984112f697631f,Leslie,Smith,The Peacemaker,http://ufcstats.com/fighter-details/76984112f697631f
207773daeb4afa7b,Devonte,Smith,King Kage,http://ufcstats.com/fighter-details/207773daeb4afa7b
56709e66f1c6008f,Cole,Smith,The Cole Train,http://ufcstats.com/fighter-details/56709e66f1c6008f
0bbb69f69c9a2eea,Nate,Smith,The Savage,http://ufcstats.com/fighter-details/0bbb69f69c9a2eea
eaa9402e5a7990ad,Braxton,Smith,The Beautiful Monster,http://ufcstats.com/fighter-details/eaa9402e5a7990ad
7478b7f959ba61f5,Elijah,Smith,Swift,http://ufcstats.com/fighter-details/7478b7f959ba61f5
85497ffd934ecf7e,Jacobe,Smith,Cobe,http://ufcstats.com/fighter-details/85497ffd934ecf7e
625b65b45c1c6888,Walter,Smith-Cotito,,http://ufcstats.com/fighter-details/625b65b45c1c6888
c5776fa8f4bf77aa,Justin,Smitley,,http://ufcstats.com/fighter-details/c5776fa8f4bf77aa
75afb06215a07341,Dmitrii,Smoliakov,The Lifeguard,http://ufcstats.com/fighter-details/75afb06215a07341
d2bc285ead803db0,Louis,Smolka,Da Last Samurai,http://ufcstats.com/fighter-details/d2bc285ead803db0
5c84f673b7bb7c15,Cameron,Smotherman,The Baby-Faced Killa,http://ufcstats.com/fighter-details/5c84f673b7bb7c15
1b0491ef0f9c965e,Shimon,Smotritsky,The Assassin,http://ufcstats.com/fighter-details/1b0491ef0f9c965e
f75c5ca0d91b9115,Richie,Smullen,,http://ufcstats.com/fighter-details/f75c5ca0d91b9115
7684c8137b4545ba,Devin,Smyth,,http://ufcstats.com/fighter-details/7684c8137b4545ba
03b1e846b09f721d,Denis,Sobolev,,http://ufcstats.com/fighter-details/03b1e846b09f721d
1fcfc3709fe58151,Peter,Sobotta,,http://ufcstats.com/fighter-details/1fcfc3709fe58151
d468288756ae3982,Renato,Sobral,Babalu,http://ufcstats.com/fighter-details/d468288756ae3982
d1152823307d7e7c,Rameau Thierry,Sokoudjou,The African Assassin,http://ufcstats.com/fighter-details/d1152823307d7e7c
f1451d605bad178e,Alexander,Soldatkin,,http://ufcstats.com/fighter-details/f1451d605bad178e
af65aa688d13eedf,Joe,Solecki,,http://ufcstats.com/fighter-details/af65aa688d13eedf
324c7a749128df8d,Chris,Solomon,,http://ufcstats.com/fighter-details/324c7a749128df8d
83b743fedde154fb,Joe,Son,,http://ufcstats.com/fighter-details/83b743fedde154fb
9775eabcb1be1a00,Paul,Song,,http://ufcstats.com/fighter-details/9775eabcb1be1a00
32490e80ddab1e5a,Song,Kenan,The Assassin,http://ufcstats.com/fighter-details/32490e80ddab1e5a
efb96bf3e9ada36f,Song,Yadong,Kung Fu Kid,http://ufcstats.com/fighter-details/efb96bf3e9ada36f
0efb0d4ebb950fcb,YoungJae,Song,Super Rookie,http://ufcstats.com/fighter-details/0efb0d4ebb950fcb
c5dc1bf9b78f262c,Hyeonjong,Song,,http://ufcstats.com/fighter-details/c5dc1bf9b78f262c
fe759b24e344d7eb,Emrah,Sonmez,Anatolian Wolf,http://ufcstats.com/fighter-details/fe759b24e344d7eb
48d1f690b763934c,Chael,Sonnen,,http://ufcstats.com/fighter-details/48d1f690b763934c
3324129f3745b300,Cody,Sons,,http://ufcstats.com/fighter-details/3324129f3745b300
7c9c6a884be167fe,Jin,Soo Son,,http://ufcstats.com/fighter-details/7c9c6a884be167fe
b6c37948cb226e8c,Benardo,Sopaj,Lion King,http://ufcstats.com/fighter-details/b6c37948cb226e8c
4c9b84d559822830,Emiliano,Sordi,He-Man,http://ufcstats.com/fighter-details/4c9b84d559822830
bd5403efbaa445c0,Sean,Soriano,,http://ufcstats.com/fighter-details/bd5403efbaa445c0
64facb6cc564262d,Punahele,Soriano,Puna,http://ufcstats.com/fighter-details/64facb6cc564262d
ec3bd30378d63dd1,Hecher,Sosa,Guanche Warrior,http://ufcstats.com/fighter-details/ec3bd30378d63dd1
85ff1b9471d35238,Dmitry,Sosnovskiy,Wicked Machine,http://ufcstats.com/fighter-details/85ff1b9471d35238
326f94d6cfb1bf25,Ben,Sosoli,Combat Wombat,http://ufcstats.com/fighter-details/326f94d6cfb1bf25
59583ff832fe9d68,Krzysztof,Soszynski,The Polish Experiment,http://ufcstats.com/fighter-details/59583ff832fe9d68
896c322f56b8be5a,George,Sotiropoulos,,http://ufcstats.com/fighter-details/896c322f56b8be5a
9c669abd35b2522f,Greg,Soto,,http://ufcstats.com/fighter-details/9c669abd35b2522f
d18dbcb0f8e2b55d,Alex,Soto,Extremo,http://ufcstats.com/fighter-details/d18dbcb0f8e2b55d
a4e85a58fbce64b2,Joe,Soto,One Bad Mofo,http://ufcstats.com/fighter-details/a4e85a58fbce64b2
cac3aaa66c20bee1,Mario,Soto,Dr. Mario,http://ufcstats.com/fighter-details/cac3aaa66c20bee1
d0e50a3d1b250708,Andre,Soukhamthath,The Asian Sensation,http://ufcstats.com/fighter-details/d0e50a3d1b250708
72782745eb47161a,Mario,Sousa,Coracao Valente,http://ufcstats.com/fighter-details/72782745eb47161a
5870c541798124ae,Manoel,Sousa,Manumito,http://ufcstats.com/fighter-details/5870c541798124ae
aee8eecfc4bfb1e7,Bobby,Southworth,,http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7
7a703c565ccaa18f,Jacare,Souza,,http://ufcstats.com/fighter-details/7a703c565ccaa18f
6c7020b859c7a3ce,Edimilson,Souza,Kevin,http://ufcstats.com/fighter-details/6c7020b859c7a3ce
dab8cfbb6b1db10a,Livinha,Souza,The Brazilian Gangsta,http://ufcstats.com/fighter-details/dab8cfbb6b1db10a
0e5c4e72237461bb,Bruno,Souza,The Tiger,http://ufcstats.com/fighter-details/0e5c4e72237461bb
8bd4200561c77a62,Ketlen,Souza,Esquentadinha,http://ufcstats.com/fighter-details/8bd4200561c77a62
22b43be04d7454d0,Heraldo,Souza,Savage,http://ufcstats.com/fighter-details/22b43be04d7454d0
c278e8843b8abfec,Charon,Spain,,http://ufcstats.com/fighter-details/c278e8843b8abfec
411d012af19ecb59,Chris,Spang,The Kiss,http://ufcstats.com/fighter-details/411d012af19ecb59
b9eb5b4ed07d1525,Andreas,Spang,Sweet Swede,http://ufcstats.com/fighter-details/b9eb5b4ed07d1525
a67f5afa8d6a1b80,Ryan,Spann,Superman,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80
743fd9080892501d,Ron,Sparks,The Monster,http://ufcstats.com/fighter-details/743fd9080892501d
1411c630ba711b64,Tommy,Speer,,http://ufcstats.com/fighter-details/1411c630ba711b64
ae4650eb56ab6a11,Patrick,Speight,,http://ufcstats.com/fighter-details/ae4650eb56ab6a11
ab850a77a0fa487d,Sean,Spencer,Black Magic,http://ufcstats.com/fighter-details/ab850a77a0fa487d
39d91e95949de3d9,Felicia,Spencer,FeeNom,http://ufcstats.com/fighter-details/39d91e95949de3d9
221b2a3070c7ce3e,Sam,Spengler,The Ram,http://ufcstats.com/fighter-details/221b2a3070c7ce3e
7d68f3bec89e08ec,Nick,Sperling,,http://ufcstats.com/fighter-details/7d68f3bec89e08ec
5f2197acaba7d5ef,Mario,Sperry,Zen Machine,http://ufcstats.com/fighter-details/5f2197acaba7d5ef
b9664eae2ac75262,Eric,Spicely,Zebrinha,http://ufcstats.com/fighter-details/b9664eae2ac75262
71caa995674203aa,Waachiim,Spiritwolf,Native Warrior,http://ufcstats.com/fighter-details/71caa995674203aa
f86cb5f25d545e0e,Daniel,Spitz,,http://ufcstats.com/fighter-details/f86cb5f25d545e0e
e2f6b2769aaedd6c,Serghei,Spivac,Polar Bear,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c
87f3bbf52e6c9dc9,Daniel,Spohn,Dragon,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9
c3ea8deeba00462b,Pete,Spratt,The Secret Weapon,http://ufcstats.com/fighter-details/c3ea8deeba00462b
37cc294027f55e4d,Austin,Springer,,http://ufcstats.com/fighter-details/37cc294027f55e4d
6506c1d34da9c013,Georges,St-Pierre,Rush,http://ufcstats.com/fighter-details/6506c1d34da9c013
6436029b50a9c255,Bobby,Stack,,http://ufcstats.com/fighter-details/6436029b50a9c255
69a400af4420cd6a,Andreas,Stahl,Real Steel,http://ufcstats.com/fighter-details/69a400af4420cd6a
6dd758d34da8d254,Ron,Stallings,The Choir Boy,http://ufcstats.com/fighter-details/6dd758d34da8d254
bf7ad5628363eec9,Cody,Stamann,The Spartan,http://ufcstats.com/fighter-details/bf7ad5628363eec9
175852708cb55776,Cristina,Stanciu,Barbie,http://ufcstats.com/fighter-details/175852708cb55776
579fcdfcabd23a7b,Brian,Stann,All American,http://ufcstats.com/fighter-details/579fcdfcabd23a7b
30ea504870f8597b,Josh,Stansbury,The Sandman,http://ufcstats.com/fighter-details/30ea504870f8597b
289a57039d742bfe,Dion,Staring,Soldier,http://ufcstats.com/fighter-details/289a57039d742bfe
93e4754d0984c82f,Lucas,Stark,,http://ufcstats.com/fighter-details/93e4754d0984c82f
5abf827d62f98fee,Clifford,Starks,,http://ufcstats.com/fighter-details/5abf827d62f98fee
c8136ab8aa32c974,Kalib,Starnes,,http://ufcstats.com/fighter-details/c8136ab8aa32c974
a12a8314adc1c1c9,Laureano,Staropoli,Pepi,http://ufcstats.com/fighter-details/a12a8314adc1c1c9
42a7e90605df3c8a,Damian,Stasiak,Webster,http://ufcstats.com/fighter-details/42a7e90605df3c8a
16044bd8762cf794,Adam,Steele,,http://ufcstats.com/fighter-details/16044bd8762cf794
68c11c27d4d56572,Dominique,Steele,Non-Stop Action-Packed,http://ufcstats.com/fighter-details/68c11c27d4d56572
09a6ed4ee97a5606,Ricky,Steele,The Karate Kid,http://ufcstats.com/fighter-details/09a6ed4ee97a5606
aebaa8cec15b083d,Kody,Steele,,http://ufcstats.com/fighter-details/aebaa8cec15b083d
377bc9dc0b2745f9,Eric,Steenberg,,http://ufcstats.com/fighter-details/377bc9dc0b2745f9
0b5b6876c2a4723f,Steve,Steinbeiss,The Hooligan,http://ufcstats.com/fighter-details/0b5b6876c2a4723f
6000b5ae6c462142,Ray,Steinbeiss,Ipswitch Cobra,http://ufcstats.com/fighter-details/6000b5ae6c462142
738acab0c6934dd8,Dmitri,Stepanov,,http://ufcstats.com/fighter-details/738acab0c6934dd8
18968f97ad34f15c,Jeremy,Stephens,Lil' Heathen,http://ufcstats.com/fighter-details/18968f97ad34f15c
cb696ebfb6598724,Aljamain,Sterling,Funk Master,http://ufcstats.com/fighter-details/cb696ebfb6598724
310c4d4b2b32796b,Marc,Stevens,,http://ufcstats.com/fighter-details/310c4d4b2b32796b
79899ecf62020f6d,Joe,Stevenson,Daddy,http://ufcstats.com/fighter-details/79899ecf62020f6d
2fee10d5cf86bfca,Maia,Stevenson,,http://ufcstats.com/fighter-details/2fee10d5cf86bfca
27b1a406ac171b19,Luke,Stewart,,http://ufcstats.com/fighter-details/27b1a406ac171b19
a17ad5a5048e8c3f,Darren,Stewart,The Dentist,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f
bb61823f76361297,Kyle,Stewart,Gunz Up,http://ufcstats.com/fighter-details/bb61823f76361297
df5a77121ba84a5d,Alex,Stiebling,The Brazilian Killa,http://ufcstats.com/fighter-details/df5a77121ba84a5d
2cf520143e76cd2e,Tyler,Stinson,The Evolution,http://ufcstats.com/fighter-details/2cf520143e76cd2e
b4b496ec2197ee3e,Navajo,Stirling,,http://ufcstats.com/fighter-details/b4b496ec2197ee3e
cc3147b49c7d7d92,Dan,Stittgen,The Anvil,http://ufcstats.com/fighter-details/cc3147b49c7d7d92
4d25497994da569c,Lazar,Stojadinovic,The Bronx Bomber,http://ufcstats.com/fighter-details/4d25497994da569c
a421465acbe59c77,Denis,Stojnic,,http://ufcstats.com/fighter-details/a421465acbe59c77
a78a87d8c2bbb1cb,Julija,Stoliarenko,,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb
71505842fb6455c3,Dustin,Stoltzfus,,http://ufcstats.com/fighter-details/71505842fb6455c3
62f7097c04311193,Niklas,Stolze,Green Mask,http://ufcstats.com/fighter-details/62f7097c04311193
fbf0947399d14323,Ken,Stone,,http://ufcstats.com/fighter-details/fbf0947399d14323
8d477c3fbe001f9d,Ryan,Stonitsch,,http://ufcstats.com/fighter-details/8d477c3fbe001f9d
61dd409cb40d1a55,George,Stork,,http://ufcstats.com/fighter-details/61dd409cb40d1a55
5b5307450405abf0,Rick,Story,The Horror,http://ufcstats.com/fighter-details/5b5307450405abf0
025f0b1b58fbad01,Darko,Stosic,,http://ufcstats.com/fighter-details/025f0b1b58fbad01
91181b29be041f1c,Greg,Stott,Ranger,http://ufcstats.com/fighter-details/91181b29be041f1c
e09dbbd5fe3f0fe2,Curtis,Stout,,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
501b07aec9b8fc2d,Sam,Stout,Hands of Stone,http://ufcstats.com/fighter-details/501b07aec9b8fc2d
e1a4568fec1fc24f,Tim,Stout,,http://ufcstats.com/fighter-details/e1a4568fec1fc24f
8c39367b53eadf8a,Jesse,Strader,Sui Generis,http://ufcstats.com/fighter-details/8c39367b53eadf8a
495add4fbede0a44,Gennaro,Strangis,,http://ufcstats.com/fighter-details/495add4fbede0a44
980b4e712489098e,Dave,Strasser,,http://ufcstats.com/fighter-details/980b4e712489098e
15347cd4cdf01b03,Daniel,Straus,,http://ufcstats.com/fighter-details/15347cd4cdf01b03
04f9fe830cf13482,Gerald,Strebendt,The Finishing Machine,http://ufcstats.com/fighter-details/04f9fe830cf13482
0d8011111be000b2,Sean,Strickland,,http://ufcstats.com/fighter-details/0d8011111be000b2
ef1182eb28c17d4e,Mark,Striegl,Mugen,http://ufcstats.com/fighter-details/ef1182eb28c17d4e
523f6ad11dbe9b53,Hans,Stringer,,http://ufcstats.com/fighter-details/523f6ad11dbe9b53
ebc1f40e00e0c481,Stefan,Struve,Skyscraper,http://ufcstats.com/fighter-details/ebc1f40e00e0c481
601cf40c09090853,Josh,Stuart,,http://ufcstats.com/fighter-details/601cf40c09090853
c0c36a5b3d5bbdd5,Mike,Stumpf,,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5
d30415ec5e8783cd,Kyle,Sturgeon,,http://ufcstats.com/fighter-details/d30415ec5e8783cd
b08012bbe542592a,Tatiana,Suarez,,http://ufcstats.com/fighter-details/b08012bbe542592a
3a7513372f79c8c8,Masanori,Suda,,http://ufcstats.com/fighter-details/3a7513372f79c8c8
99dd0147dc4ef80c,Genki,Sudo,Neo-Samurai,http://ufcstats.com/fighter-details/99dd0147dc4ef80c
b160e4f251283d70,Lucasz,Sudolski,,http://ufcstats.com/fighter-details/b160e4f251283d70
8215e4fe24e8e81b,Daisuke,Sugie,Amazon,http://ufcstats.com/fighter-details/8215e4fe24e8e81b
06c60fc2c8dcd7bd,Takashi,Sugiura,,http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd
b205d4f2ff44bc89,Naho,Sugiyuma,Sugi Rock,http://ufcstats.com/fighter-details/b205d4f2ff44bc89
1dd1a3aacde66f72,,Sulangrangbo,,http://ufcstats.com/fighter-details/1dd1a3aacde66f72
6c7e25571490aa3b,George,Sullivan,The Silencer,http://ufcstats.com/fighter-details/6c7e25571490aa3b
7aa88401f93ce836,Amar,Suloev,,http://ufcstats.com/fighter-details/7aa88401f93ce836
fe1fdc6be470f773,Magomed,Sultanakhmedov,,http://ufcstats.com/fighter-details/fe1fdc6be470f773
31f9a1f56cbb6ac5,Justin,Sumter,,http://ufcstats.com/fighter-details/31f9a1f56cbb6ac5
3cf18e01cb6cbde3,,Sumudaerji,The Tibetan Eagle,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3
6d537248fe7cccf1,Rama,Supandhi,Hellboy,http://ufcstats.com/fighter-details/6d537248fe7cccf1
22af3546bd967280,Aji,Susilo,,http://ufcstats.com/fighter-details/22af3546bd967280
d1feea7a4bdcd503,Baisangur,Susurkaev,Hunter,http://ufcstats.com/fighter-details/d1feea7a4bdcd503
cc5834a495d1ea08,Jason,Suttie,Nobunaga,http://ufcstats.com/fighter-details/cc5834a495d1ea08
a6a9ab5a824e8f66,Joel,Sutton,,http://ufcstats.com/fighter-details/a6a9ab5a824e8f66
556347e2b0e33979,Chad,Sutton,,http://ufcstats.com/fighter-details/556347e2b0e33979
3d99e5aa85d7576a,Danilo,Suzart,,http://ufcstats.com/fighter-details/3d99e5aa85d7576a
bcad7223af3c19da,Martin,Svensson,,http://ufcstats.com/fighter-details/bcad7223af3c19da
cc39185f2d7d89e4,Daniel,Swain,,http://ufcstats.com/fighter-details/cc39185f2d7d89e4
d247691a6c0e9034,Cub,Swanson,,http://ufcstats.com/fighter-details/d247691a6c0e9034
9fe85152f351e737,Mike,Swick,Quick,http://ufcstats.com/fighter-details/9fe85152f351e737
5330fe7e4c3af81c,Floyd,Sword,,http://ufcstats.com/fighter-details/5330fe7e4c3af81c
46e2011d92463b7e,Oumar,Sy,,http://ufcstats.com/fighter-details/46e2011d92463b7e
9f5e3c20ce40b344,Klaudia,Sygula,,http://ufcstats.com/fighter-details/9f5e3c20ce40b344
abd2109bc4cb0291,Bentley,Syler,Bolivia,http://ufcstats.com/fighter-details/abd2109bc4cb0291
9094a881a7513de3,Kevin,Syler,El Nino Bala,http://ufcstats.com/fighter-details/9094a881a7513de3
58a36b4ccf5dc30e,Leo,Sylvest,Lethal,http://ufcstats.com/fighter-details/58a36b4ccf5dc30e
87b7df65c30008c4,Tony,Sylvester,,http://ufcstats.com/fighter-details/87b7df65c30008c4
2a542ee8a8b83559,Tim,Sylvia,The Maine-iac,http://ufcstats.com/fighter-details/2a542ee8a8b83559
d2d05dda5f887f87,Kevin,Szaflarski,,http://ufcstats.com/fighter-details/d2d05dda5f887f87
f201f21cf2c79eb2,Sebastian,Szalay,Seb,http://ufcstats.com/fighter-details/f201f21cf2c79eb2
224050896306f00c,Bartosz,Szewczyk,,http://ufcstats.com/fighter-details/224050896306f00c
e7bc606d269896aa,Osamu,Tachihikari,,http://ufcstats.com/fighter-details/e7bc606d269896aa
bb01bc3c57f39b04,Amber,Tackett,,http://ufcstats.com/fighter-details/bb01bc3c57f39b04
f70144caea5c4c80,Eugenio,Tadeu,,http://ufcstats.com/fighter-details/f70144caea5c4c80
6751b11102b6adfe,Albert,Tadevosyan,Albeezy,http://ufcstats.com/fighter-details/6751b11102b6adfe
e13abac8089a801a,Justin,Tafa,Bad Man,http://ufcstats.com/fighter-details/e13abac8089a801a
c15fa95b9a12fde4,Junior,Tafa,The Juggernaut,http://ufcstats.com/fighter-details/c15fa95b9a12fde4
b4537562f88ac582,Khalid,Taha,The Warrior,http://ufcstats.com/fighter-details/b4537562f88ac582
9bf126927843e184,Joe,Taimanglo,The Juggernaut,http://ufcstats.com/fighter-details/9bf126927843e184
4461d7e47375a895,Tatsuro,Taira,,http://ufcstats.com/fighter-details/4461d7e47375a895
8f5c8850b2484173,Mairbek,Taisumov,Beckan,http://ufcstats.com/fighter-details/8f5c8850b2484173
7498b3ac79a3b948,Taiyilake,Nueraji,Super Saiyan,http://ufcstats.com/fighter-details/7498b3ac79a3b948
a25b71fe5e31fa97,Nobuhiko,Takada,,http://ufcstats.com/fighter-details/a25b71fe5e31fa97
6420efac0578988b,Yoshiki,Takahashi,Kazuo,http://ufcstats.com/fighter-details/6420efac0578988b
01f86e2d604e2f3c,Yoko,Takahashi,,http://ufcstats.com/fighter-details/01f86e2d604e2f3c
4f74c8be51db8a37,Daiju,Takase,,http://ufcstats.com/fighter-details/4f74c8be51db8a37
0d16bdb7d32e88e9,Hiroyuki,Takaya,Streetfight Bancho,http://ufcstats.com/fighter-details/0d16bdb7d32e88e9
d856a0080ac09ed7,Yoshihiro,Takayama,,http://ufcstats.com/fighter-details/d856a0080ac09ed7
a7724f51e32e763e,Makoto,Takimoto,,http://ufcstats.com/fighter-details/a7724f51e32e763e
1dc56b59cb28425d,Oleg,Taktarov,The Russian Bear,http://ufcstats.com/fighter-details/1dc56b59cb28425d
6e743a33d56bdaa4,Payton,Talbott,,http://ufcstats.com/fighter-details/6e743a33d56bdaa4
49858bf46dabf6fb,Nordine,Taleb,,http://ufcstats.com/fighter-details/49858bf46dabf6fb
6aab5c20395ee722,Murtaza,Talha,,http://ufcstats.com/fighter-details/6aab5c20395ee722
eaa0a728cc91ef60,Tsuyoshi,Tamakairiki,,http://ufcstats.com/fighter-details/eaa0a728cc91ef60
bfd4d50591033a1f,Eli,Tamez,Tomahawk,http://ufcstats.com/fighter-details/bfd4d50591033a1f
30e8b4505f5ccf92,Kiyoshi,Tamura,,http://ufcstats.com/fighter-details/30e8b4505f5ccf92
c95fbc085e17a532,Akitoshi,Tamura,The Ironman,http://ufcstats.com/fighter-details/c95fbc085e17a532
57bf89d42364d39e,Issei,Tamura,,http://ufcstats.com/fighter-details/57bf89d42364d39e
ad3041e61896b975,Jason,Tan,,http://ufcstats.com/fighter-details/ad3041e61896b975
1bf49bf829964144,Akihito,Tanaka,Kinniku Mantaro,http://ufcstats.com/fighter-details/1bf49bf829964144
64788ee44b062ded,Michinori,Tanaka,,http://ufcstats.com/fighter-details/64788ee44b062ded
8f2d9ee27f206f1f,Evan,Tanner,,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f
078b732efa497f49,Kasey,Tanner,,http://ufcstats.com/fighter-details/078b732efa497f49
b9124c308671e303,Otari,Tanzilovi,,http://ufcstats.com/fighter-details/b9124c308671e303
0eec866a077889f0,Manny,Tapia,The Mangler,http://ufcstats.com/fighter-details/0eec866a077889f0
37ac9e0f4fc86171,Gary,Tapusoa,,http://ufcstats.com/fighter-details/37ac9e0f4fc86171
b96619b3acd7d9da,Miesha,Tate,Cupcake,http://ufcstats.com/fighter-details/b96619b3acd7d9da
7abf7f8778472b7b,Aaron,Tau,Tauzemup,http://ufcstats.com/fighter-details/7abf7f8778472b7b
ef927e4fe2117ab8,Deividas,Taurosevicius,,http://ufcstats.com/fighter-details/ef927e4fe2117ab8
8a59d346dc976a10,Thiago,Tavares,,http://ufcstats.com/fighter-details/8a59d346dc976a10
681d07e328798ec0,Jeremy,Tavares,,http://ufcstats.com/fighter-details/681d07e328798ec0
0c6d9ea8306c029e,Brad,Tavares,,http://ufcstats.com/fighter-details/0c6d9ea8306c029e
c5ccd878231c5407,Ramon,Taveras,The Savage,http://ufcstats.com/fighter-details/c5ccd878231c5407
9b74de674c355425,Paul,Taylor,Relentless,http://ufcstats.com/fighter-details/9b74de674c355425
dd992d569aaebee6,Jesse,Taylor,JT Money,http://ufcstats.com/fighter-details/dd992d569aaebee6
88e53ec16b801740,Torrance,Taylor,,http://ufcstats.com/fighter-details/88e53ec16b801740
49bddfee9ed54cf3,Louis,Taylor,Handgunz,http://ufcstats.com/fighter-details/49bddfee9ed54cf3
637a4d8825464c62,Anthony,Taylor,Pretty Boy,http://ufcstats.com/fighter-details/637a4d8825464c62
b76c6268dc1d3c05,Danielle,Taylor,Dynamite,http://ufcstats.com/fighter-details/b76c6268dc1d3c05
17c6e35e4da505b0,J.T,Taylor,The Outlaw ,http://ufcstats.com/fighter-details/17c6e35e4da505b0
f5431394fb284bb9,James,Te Huna,,http://ufcstats.com/fighter-details/f5431394fb284bb9
b47c9ea5f2895d6e,Cam,Teague,Chaos,http://ufcstats.com/fighter-details/b47c9ea5f2895d6e
5bb70ebd65075c5c,Shawn,Teed,,http://ufcstats.com/fighter-details/5bb70ebd65075c5c
7ff97850e8c32bda,Glover,Teixeira,,http://ufcstats.com/fighter-details/7ff97850e8c32bda
86061eaba822bfea,John,Teixeira,Macapa,http://ufcstats.com/fighter-details/86061eaba822bfea
de9e331b3e6bae70,Ewerton,Teixeira,,http://ufcstats.com/fighter-details/de9e331b3e6bae70
17923f676f100e16,Tallison,Teixeira,Xicao,http://ufcstats.com/fighter-details/17923f676f100e16
1dab0d1d81dd06db,Tra,Telligman,Trauma,http://ufcstats.com/fighter-details/1dab0d1d81dd06db
7d0a1968b38ca439,Ramazan,Temirov,Temurlan,http://ufcstats.com/fighter-details/7d0a1968b38ca439
87911d22a79d3203,Taneisha,Tennant,Triple Threat,http://ufcstats.com/fighter-details/87911d22a79d3203
61d6368013f8637f,Herman,Terrado,,http://ufcstats.com/fighter-details/61d6368013f8637f
b9aa0024f295609e,Dave,Terrel,The Bionic,http://ufcstats.com/fighter-details/b9aa0024f295609e
4123fd4dcc1fe937,David,Terrell,The Soul Assassin,http://ufcstats.com/fighter-details/4123fd4dcc1fe937
5befa793316d3469,James,Terry,Intensity,http://ufcstats.com/fighter-details/5befa793316d3469
60f86c449cd31e23,Jeff,Terry,,http://ufcstats.com/fighter-details/60f86c449cd31e23
2747c60e42d9d75f,David,Teymur,,http://ufcstats.com/fighter-details/2747c60e42d9d75f
fbf0537e420e698e,Daniel,Teymur,Kid Dynamite,http://ufcstats.com/fighter-details/fbf0537e420e698e
d34636a85f0f4c90,Motonobu,Tezuka,,http://ufcstats.com/fighter-details/d34636a85f0f4c90
f0264252e191da22,Jason,Thacker,,http://ufcstats.com/fighter-details/f0264252e191da22
545092d13c67aa49,Alexia,Thainara,Burguesinha,http://ufcstats.com/fighter-details/545092d13c67aa49
638cfec7ec559d6e,Brandon,Thatch,Rukus,http://ufcstats.com/fighter-details/638cfec7ec559d6e
34f88592c0ab7a54,Elias,Theodorou,The Spartan,http://ufcstats.com/fighter-details/34f88592c0ab7a54
ca936c67687789e9,Nik,Theotikos,,http://ufcstats.com/fighter-details/ca936c67687789e9
30a09e43f15f1d75,Paulo,Thiago,,http://ufcstats.com/fighter-details/30a09e43f15f1d75
ed7d329d7c29428d,Colby,Thicknesse,Slickness,http://ufcstats.com/fighter-details/ed7d329d7c29428d
40a604761ca7d64d,Din,Thomas,Dinyero,http://ufcstats.com/fighter-details/40a604761ca7d64d
b732b326c362fb62,Ryan,Thomas,The Tank Engine,http://ufcstats.com/fighter-details/b732b326c362fb62
319c15b8aac5bfde,Noah,Thomas,,http://ufcstats.com/fighter-details/319c15b8aac5bfde
2b33e57c4d0a4502,Joel,Thomas ,The NIce Guy,http://ufcstats.com/fighter-details/2b33e57c4d0a4502
ed5f04f833459877,Treston,Thomison,,http://ufcstats.com/fighter-details/ed5f04f833459877
7d3caf0f96f1b33d,Nick,Thompson,The Goat,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d
9e30f69cc0869301,James,Thompson,The Colossus,http://ufcstats.com/fighter-details/9e30f69cc0869301
dcdd511ff757f15c,Oli,Thompson,,http://ufcstats.com/fighter-details/dcdd511ff757f15c
4a28cb716c19157a,Stephen,Thompson,Wonderboy,http://ufcstats.com/fighter-details/4a28cb716c19157a
a566371ba2ad7152,Josh,Thomson,The Punk,http://ufcstats.com/fighter-details/a566371ba2ad7152
fea8acf9bfcf09ec,Simeon,Thoresen,The Grin,http://ufcstats.com/fighter-details/fea8acf9bfcf09ec
083e15da67d9b0fa,Josh,Thornburg,,http://ufcstats.com/fighter-details/083e15da67d9b0fa
